book_id,neighbor_id,similarity
4294,4512,0.6676
4294,2383,0.5843
4294,4463,0.5824
4294,3357,0.5346
4294,3537,0.5183
4294,2842,0.4237
4294,4948,0.4224
4294,1534,0.4186
4294,4618,0.4173
4294,7463,0.401
4295,3621,0.8004
4295,4401,0.7533
4295,4595,0.7182
4295,4589,0.6596
4295,4928,0.6467
4295,1712,0.5646
4295,4552,0.5579
4295,4150,0.5269
4295,5319,0.4881
4295,5844,0.3937
4296,7503,0.2253
4296,3460,0.186
4296,6595,0.1743
4296,540,0.1673
4296,4832,0.1486
4296,7236,0.1381
4296,1896,0.1259
4296,133,0.1212
4296,8740,0.1184
4296,639,0.1091
4297,9838,0.4383
4297,2021,0.1807
4297,347,0.1214
4297,3753,0.082
4297,3220,0.0748
4297,4603,0.0615
4297,3054,0.0605
4297,37,0.0601
4297,21,0.06
4297,345,0.0594
4298,903,0.29
4298,287,0.1936
4298,255,0.1757
4298,8688,0.1616
4298,55,0.0607
4298,13,0.0605
4298,6333,0.0582
4298,180,0.0557
4298,8,0.0545
4298,520,0.0532
4299,6423,0.7302
4299,2533,0.7161
4299,842,0.287
4299,2626,0.2836
4299,5793,0.2737
4299,1308,0.2716
4299,2941,0.2702
4299,1022,0.2685
4299,1264,0.2639
4299,1472,0.2638
4300,2332,0.2035
4300,3691,0.1929
4300,8017,0.192
4300,2348,0.1806
4300,8825,0.1692
4300,3012,0.1631
4300,2771,0.147
4300,3987,0.1431
4300,4123,0.1427
4300,2243,0.1409
4301,4822,0.2428
4301,2466,0.1734
4301,1329,0.1629
4301,8221,0.159
4301,8819,0.1539
4301,7440,0.1527
4301,1492,0.1438
4301,9620,0.1434
4301,6648,0.1388
4301,6298,0.1366
4302,3835,0.6617
4302,2371,0.609
4302,7331,0.562
4302,9273,0.5403
4302,310,0.1181
4302,4009,0.1173
4302,7388,0.1063
4302,1430,0.1041
4302,2546,0.1035
4302,1111,0.1034
4303,3983,0.9436
4303,4593,0.9237
4303,4773,0.8823
4303,4550,0.8775
4303,2480,0.7845
4303,5963,0.783
4303,4952,0.7824
4303,6346,0.7604
4303,8251,0.7347
4303,8354,0.7212
4304,5926,0.2481
4304,2062,0.185
4304,6587,0.1752
4304,1708,0.1402
4304,2145,0.1162
4304,9506,0.0957
4304,551,0.0858
4304,494,0.0828
4304,146,0.0807
4304,1395,0.0775
4305,3378,0.6585
4305,2614,0.5006
4305,6260,0.4884
4305,7857,0.4612
4305,1962,0.4437
4305,4997,0.4287
4305,1889,0.4136
4305,1636,0.412
4305,1653,0.4064
4305,3408,0.3729
4306,1472,0.2698
4306,2941,0.2678
4306,1022,0.2638
4306,2533,0.2636
4306,842,0.249
4306,1264,0.2426
4306,752,0.2414
4306,1308,0.2396
4306,536,0.2391
4306,2626,0.2327
4307,668,0.1688
4307,1688,0.1647
4307,1198,0.1604
4307,1220,0.1559
4307,2037,0.1557
4307,2848,0.1511
4307,1708,0.1487
4307,143,0.1456
4307,2137,0.144
4307,5161,0.1428
4308,4065,0.9131
4308,1680,0.6385
4308,4619,0.6268
4308,4680,0.6021
4308,4084,0.5893
4308,4121,0.5842
4308,4871,0.5455
4308,5277,0.5334
4308,5158,0.5298
4308,5431,0.5278
4309,7946,0.1394
4309,1234,0.1048
4309,5995,0.1034
4309,2255,0.1012
4309,8411,0.0995
4309,604,0.0968
4309,178,0.0928
4309,5163,0.0914
4309,3811,0.09
4309,1303,0.0885
4310,4017,0.8583
4310,5093,0.8543
4310,5433,0.7322
4310,2413,0.6924
4310,7627,0.6209
4310,9274,0.4793
4310,5214,0.4494
4310,9727,0.4291
4310,3941,0.4268
4310,9254,0.4224
4311,2642,0.2372
4311,263,0.2298
4311,6938,0.1849
4311,9352,0.1797
4311,6164,0.1666
4311,6628,0.1642
4311,7304,0.1635
4311,5541,0.1582
4311,1059,0.1566
4311,3132,0.1465
4312,2779,0.7527
4312,1981,0.6299
4312,2106,0.4231
4312,1673,0.402
4312,2913,0.3812
4312,2748,0.3626
4312,1893,0.3385
4312,2330,0.338
4312,2276,0.3355
4312,1470,0.3339
4313,2322,0.1896
4313,3118,0.1607
4313,825,0.1601
4313,267,0.1529
4313,437,0.1518
4313,1482,0.1453
4313,1794,0.1452
4313,318,0.1292
4313,143,0.1271
4313,2003,0.1258
4314,9616,0.2341
4314,5887,0.21
4314,2778,0.2042
4314,6388,0.2009
4314,4655,0.1838
4314,2435,0.181
4314,667,0.1772
4314,443,0.172
4314,831,0.1663
4314,615,0.1655
4315,5492,0.4082
4315,8578,0.4049
4315,3988,0.3428
4315,2039,0.3327
4315,2582,0.3181
4315,2879,0.3149
4315,1478,0.311
4315,4709,0.3091
4315,3232,0.3026
4315,2260,0.2856
4316,3428,0.5428
4316,2274,0.5329
4316,4872,0.5249
4316,3027,0.4938
4316,2025,0.4935
4316,1503,0.487
4316,1299,0.4438
4316,2051,0.1006
4316,1676,0.0973
4316,405,0.0954
4317,2192,0.5622
4317,9021,0.4612
4317,2028,0.4063
4317,4992,0.3288
4317,122,0.2011
4317,6661,0.1486
4317,27,0.0764
4317,24,0.0739
4317,25,0.0734
4317,21,0.0729
4318,5085,0.243
4318,2563,0.2155
4318,987,0.2019
4318,2301,0.1978
4318,1050,0.18
4318,1203,0.1301
4318,382,0.1172
4318,950,0.1116
4318,837,0.1097
4318,2558,0.1094
4319,8163,0.3636
4319,1121,0.2865
4319,6634,0.2782
4319,6007,0.2709
4319,3929,0.268
4319,1319,0.2082
4319,815,0.2069
4319,104,0.142
4319,8600,0.0902
4319,1908,0.0898
4320,2940,0.7614
4320,1618,0.6416
4320,4482,0.3981
4320,3140,0.3835
4320,4327,0.3786
4320,7489,0.3703
4320,5142,0.3486
4320,504,0.3457
4320,5909,0.3296
4320,8854,0.3213
4321,9287,0.1019
4321,1982,0.1004
4321,742,0.0987
4321,141,0.0984
4321,4786,0.097
4321,215,0.0919
4321,3267,0.0895
4321,458,0.0887
4321,886,0.0845
4321,850,0.083
4322,5355,0.3503
4322,2546,0.314
4322,4009,0.2965
4322,1417,0.2705
4322,3574,0.2626
4322,2340,0.2233
4322,5918,0.2074
4322,1430,0.2017
4322,5305,0.1916
4322,3656,0.1763
4323,9209,0.3326
4323,4457,0.2527
4323,5476,0.2308
4323,8059,0.2161
4323,9229,0.2039
4323,7305,0.1887
4323,2818,0.1844
4323,845,0.1818
4323,2896,0.1774
4323,9381,0.1717
4324,5866,0.6026
4324,796,0.4276
4324,8494,0.2971
4324,1143,0.2683
4324,7185,0.2663
4324,1769,0.2512
4324,942,0.2466
4324,1658,0.2445
4324,2576,0.244
4324,2276,0.2328
4325,5204,0.8554
4325,3809,0.8213
4325,5464,0.8072
4325,5773,0.7506
4325,7010,0.7152
4325,7781,0.6524
4325,4432,0.6212
4325,7931,0.6042
4325,7813,0.583
4325,9741,0.5392
4326,4515,0.4006
4326,1800,0.3428
4326,5326,0.3011
4326,974,0.2857
4326,1620,0.2828
4326,360,0.229
4326,1019,0.1203
4326,9085,0.1201
4326,400,0.1176
4326,2228,0.1134
4327,4482,0.5121
4327,7489,0.4891
4327,3140,0.4871
4327,5909,0.4605
4327,2940,0.383
4327,4320,0.3786
4327,1618,0.3732
4327,504,0.3463
4327,6437,0.338
4327,5142,0.3213
4328,6023,0.2703
4328,7671,0.2655
4328,7167,0.2512
4328,6941,0.1981
4328,3710,0.1882
4328,3153,0.1864
4328,6029,0.1845
4328,7058,0.1838
4328,7624,0.1703
4328,6035,0.1693
4329,7553,0.6147
4329,4995,0.1802
4329,1917,0.125
4329,6275,0.0995
4329,5034,0.096
4329,2819,0.0902
4329,6747,0.0866
4329,9211,0.0857
4329,711,0.083
4329,91,0.0744
4330,772,0.2379
4330,4695,0.2376
4330,4880,0.2237
4330,3868,0.2192
4330,6896,0.2114
4330,3949,0.1628
4330,3930,0.1609
4330,4727,0.1532
4330,6225,0.1493
4330,479,0.1482
4331,8069,0.252
4331,1844,0.1299
4331,2320,0.1204
4331,3761,0.0955
4331,4707,0.0927
4331,3564,0.0908
4331,6400,0.0866
4331,3986,0.0847
4331,788,0.0687
4331,9716,0.0684
4332,3404,0.4103
4332,8633,0.2073
4332,4149,0.1708
4332,1280,0.166
4332,9766,0.1551
4332,2052,0.1537
4332,341,0.1369
4332,772,0.1366
4332,2366,0.1353
4332,3552,0.1326
4333,2490,0.343
4333,1650,0.3388
4333,2168,0.327
4333,2158,0.3044
4333,7620,0.3022
4333,1717,0.2916
4333,1320,0.2818
4333,3344,0.2742
4333,2484,0.2702
4333,6155,0.2633
4334,7248,0.6862
4334,9098,0.5732
4334,9677,0.2157
4334,6397,0.2093
4334,2154,0.2058
4334,2721,0.1956
4334,3188,0.1946
4334,3478,0.1903
4334,5874,0.1886
4334,1654,0.1781
4335,404,0.0917
4335,2251,0.0894
4335,3102,0.0855
4335,30,0.081
4335,1640,0.0788
4335,31,0.0759
4335,3475,0.0729
4335,473,0.0724
4335,231,0.0719
4335,235,0.0716
4336,3124,0.2418
4336,2698,0.22
4336,5754,0.2034
4336,2027,0.2028
4336,4441,0.1945
4336,4939,0.1425
4336,614,0.1341
4336,2259,0.1233
4336,3321,0.1207
4336,3581,0.1186
4337,5220,0.3844
4337,5095,0.3798
4337,7454,0.3647
4337,9267,0.3147
4337,4513,0.3094
4337,6552,0.2967
4337,6566,0.287
4337,1311,0.2863
4337,4920,0.2255
4337,616,0.1549
4338,9793,0.1213
4338,4455,0.1115
4338,2145,0.1085
4338,6128,0.0966
4338,2062,0.0887
4338,7421,0.0836
4338,8138,0.0833
4338,5926,0.0793
4338,6587,0.0771
4338,3262,0.0757
4339,5025,0.8086
4339,7157,0.6942
4339,2816,0.6855
4339,2267,0.17
4339,1437,0.1664
4339,1541,0.1598
4339,756,0.159
4339,1724,0.1531
4339,2951,0.1497
4339,2283,0.1299
4340,3875,0.7605
4340,5744,0.7126
4340,3522,0.6863
4340,8208,0.6596
4340,2287,0.2523
4340,1818,0.2459
4340,2275,0.2392
4340,1257,0.2309
4340,3496,0.229
4340,2762,0.2155
4341,92,0.1353
4341,3069,0.1257
4341,1069,0.1252
4341,1371,0.1211
4341,1516,0.1172
4341,4417,0.0998
4341,8084,0.099
4341,5937,0.0964
4341,4699,0.0958
4341,3062,0.0938
4342,5673,0.6032
4342,5480,0.5665
4342,7534,0.5257
4342,1218,0.441
4342,1925,0.4391
4342,5441,0.3225
4342,4280,0.2297
4342,3843,0.2191
4342,5846,0.2098
4342,4927,0.1947
4343,6721,0.7473
4343,2077,0.6244
4343,8206,0.6231
4343,1944,0.2469
4343,586,0.2009
4343,2577,0.1316
4343,1540,0.1128
4343,981,0.1091
4343,7023,0.1031
4343,187,0.0991
4344,8548,0.1218
4344,8606,0.1217
4344,7029,0.0857
4344,5731,0.0749
4344,8913,0.0736
4344,1781,0.0691
4344,3435,0.0617
4344,5140,0.0604
4344,164,0.0603
4344,2864,0.0581
4345,5402,0.8342
4345,3583,0.8311
4345,3452,0.8029
4345,6201,0.7663
4345,7759,0.7173
4345,8225,0.6925
4345,7880,0.6727
4345,4669,0.5623
4345,500,0.424
4345,7295,0.3575
4346,6949,0.1852
4346,797,0.1805
4346,2667,0.1769
4346,504,0.1592
4346,2473,0.1515
4346,3694,0.1513
4346,1025,0.1284
4346,3448,0.1249
4346,1618,0.1168
4346,1697,0.1161
4347,901,0.1335
4347,1051,0.1127
4347,231,0.1119
4347,396,0.111
4347,186,0.1087
4347,150,0.108
4347,31,0.1039
4347,2824,0.1016
4347,273,0.1006
4347,195,0.0981
4348,8503,0.2359
4348,4634,0.1889
4348,4622,0.183
4348,3590,0.1778
4348,7309,0.1759
4348,614,0.1725
4348,3482,0.1704
4348,1015,0.1611
4348,5386,0.1363
4348,2709,0.1317
4349,3280,0.439
4349,7211,0.4265
4349,2754,0.4177
4349,3870,0.4123
4349,1607,0.4059
4349,2751,0.4052
4349,2497,0.4009
4349,3705,0.4005
4349,4673,0.386
4349,2596,0.3856
4350,5842,0.1696
4350,2626,0.1551
4350,842,0.1544
4350,827,0.1529
4350,536,0.1497
4350,1472,0.1461
4350,2112,0.1421
4350,1737,0.1392
4350,1004,0.1391
4350,2983,0.1361
4351,5066,0.2581
4351,3991,0.2415
4351,9069,0.2325
4351,594,0.2008
4351,2495,0.1786
4351,3439,0.1765
4351,7943,0.1755
4351,9272,0.1514
4351,2343,0.145
4351,369,0.1425
4352,7446,0.6964
4352,7394,0.6606
4352,3099,0.4661
4352,5538,0.4527
4352,6386,0.4348
4352,6418,0.4246
4352,4026,0.4145
4352,3111,0.3013
4352,9121,0.2848
4352,1991,0.2592
4353,3640,0.6097
4353,3569,0.6054
4353,3029,0.5917
4353,5525,0.5831
4353,3620,0.568
4353,6306,0.5642
4353,6200,0.5591
4353,1755,0.5579
4353,4756,0.5484
4353,4924,0.5477
4354,1928,0.2037
4354,673,0.1687
4354,1005,0.166
4354,1187,0.1626
4354,1281,0.154
4354,5407,0.1531
4354,3064,0.1467
4354,9579,0.1365
4354,654,0.1347
4354,146,0.1337
4355,6332,0.6137
4355,5281,0.6117
4355,7475,0.5689
4355,8962,0.5521
4355,3289,0.1875
4355,3577,0.1418
4355,4132,0.1373
4355,4514,0.1344
4355,2759,0.1337
4355,6563,0.1327
4356,2465,0.1798
4356,4417,0.1687
4356,3062,0.1663
4356,6060,0.1629
4356,4699,0.1532
4356,1371,0.1497
4356,6384,0.1454
4356,2444,0.1447
4356,1926,0.1362
4356,619,0.1231
4357,7393,0.2722
4357,2392,0.1533
4357,981,0.1338
4357,586,0.1281
4357,4580,0.1143
4357,1944,0.1078
4357,5755,0.1077
4357,3289,0.1041
4357,2577,0.1009
4357,875,0.097
4358,4590,0.6694
4358,3705,0.6155
4358,3982,0.6112
4358,3366,0.6021
4358,4025,0.5871
4358,3965,0.5824
4358,2893,0.5656
4358,3870,0.5645
4358,3280,0.5475
4358,3198,0.5439
4359,3002,0.2769
4359,6607,0.2471
4359,1783,0.2147
4359,2952,0.1933
4359,1681,0.1751
4359,7836,0.1458
4359,829,0.1337
4359,1949,0.1319
4359,559,0.1318
4359,899,0.1293
4360,4400,0.4799
4360,3912,0.4213
4360,3567,0.4055
4360,3610,0.4028
4360,3011,0.4005
4360,4390,0.3913
4360,5427,0.3584
4360,9511,0.3381
4360,1111,0.3258
4360,7678,0.3119
4361,4266,0.2698
4361,5356,0.2593
4361,6558,0.2582
4361,2873,0.2466
4361,1520,0.1796
4361,5563,0.1744
4361,1191,0.1731
4361,633,0.1723
4361,914,0.1639
4361,1881,0.1625
4362,3766,0.4019
4362,4631,0.3822
4362,3204,0.3519
4362,6360,0.3307
4362,8765,0.3267
4362,5534,0.3141
4362,4600,0.3108
4362,2378,0.3021
4362,4547,0.2903
4362,5790,0.281
4363,4237,0.3459
4363,3456,0.3055
4363,3588,0.2274
4363,697,0.1994
4363,407,0.1953
4363,2037,0.1201
4363,6990,0.1101
4363,291,0.1079
4363,143,0.1077
4363,930,0.1029
4364,3423,0.2899
4364,4702,0.2492
4364,680,0.2285
4364,2548,0.2118
4364,4262,0.1939
4364,1507,0.1831
4364,1992,0.1811
4364,1684,0.1791
4364,9865,0.1684
4364,4465,0.1676
4365,6960,0.6033
4365,7434,0.5954
4365,5896,0.5684
4365,4224,0.5559
4365,5638,0.5484
4365,3150,0.5457
4365,5137,0.5407
4365,5021,0.5386
4365,4077,0.5297
4365,6208,0.5211
4366,1415,0.2565
4366,3661,0.2219
4366,2686,0.1959
4366,5779,0.1887
4366,7200,0.1797
4366,6463,0.1731
4366,7577,0.1488
4366,8736,0.1482
4366,990,0.1407
4366,2220,0.1393
4367,619,0.0816
4367,580,0.0802
4367,4723,0.0692
4367,5208,0.0668
4367,4893,0.0667
4367,816,0.0666
4367,6471,0.0653
4367,6639,0.0649
4367,408,0.0644
4367,3898,0.0642
4368,7138,0.2718
4368,7541,0.2275
4368,9113,0.1346
4368,8618,0.129
4368,2186,0.129
4368,186,0.1265
4368,3028,0.1239
4368,4898,0.1221
4368,9119,0.116
4368,700,0.1159
4369,1389,0.4013
4369,1236,0.3568
4369,1124,0.3535
4369,854,0.3472
4369,951,0.346
4369,1645,0.3452
4369,2011,0.3415
4369,484,0.3022
4369,8874,0.238
4369,4282,0.237
4370,881,0.1076
4370,211,0.0906
4370,1601,0.0867
4370,193,0.0867
4370,4664,0.0824
4370,2421,0.0761
4370,127,0.0705
4370,619,0.0691
4370,7910,0.0685
4370,8544,0.0681
4371,1191,0.4724
4371,1881,0.3055
4371,2873,0.2383
4371,8961,0.2352
4371,897,0.2069
4371,890,0.1973
4371,789,0.1949
4371,4175,0.1759
4371,276,0.1756
4371,5676,0.1749
4372,8554,0.082
4372,5613,0.0771
4372,928,0.0734
4372,2932,0.0713
4372,1807,0.0708
4372,6649,0.07
4372,9259,0.0695
4372,3332,0.0661
4372,252,0.0659
4372,1782,0.065
4373,3554,0.791
4373,3405,0.6959
4373,7051,0.3185
4373,3863,0.297
4373,2106,0.2966
4373,5546,0.2875
4373,3633,0.282
4373,6424,0.2793
4373,2913,0.2789
4373,1673,0.274
4374,1076,0.1811
4374,4178,0.158
4374,4563,0.1543
4374,2037,0.1486
4374,1220,0.1427
4374,2307,0.142
4374,678,0.1403
4374,1688,0.1377
4374,1866,0.134
4374,1538,0.1337
4375,3051,0.3719
4375,4180,0.3478
4375,3398,0.3383
4375,3698,0.3372
4375,4709,0.3228
4375,2260,0.298
4375,4883,0.2914
4375,2892,0.2849
4375,4886,0.2763
4375,3232,0.2709
4376,2033,0.5212
4376,1647,0.5123
4376,7043,0.5056
4376,6625,0.4711
4376,3538,0.4517
4376,1372,0.4502
4376,2588,0.4469
4376,5046,0.4416
4376,5647,0.4165
4376,7294,0.4059
4377,4048,0.6464
4377,4923,0.6105
4377,3801,0.5415
4377,3622,0.4804
4377,3517,0.4424
4377,5164,0.4198
4377,2773,0.4037
4377,2568,0.3836
4377,2261,0.3576
4377,5692,0.3408
4378,6309,0.7707
4378,7811,0.6809
4378,1905,0.368
4378,4472,0.3461
4378,2160,0.3256
4378,3474,0.3212
4378,9992,0.3102
4378,2606,0.3086
4378,8887,0.3046
4378,1731,0.3045
4379,4860,0.719
4379,4263,0.6675
4379,2400,0.6394
4379,4771,0.637
4379,3668,0.615
4379,5975,0.5716
4379,7625,0.5151
4379,5004,0.5038
4379,5750,0.4891
4379,8397,0.4856
4380,5408,0.6931
4380,4546,0.6392
4380,5117,0.6216
4380,3619,0.605
4380,5771,0.5505
4380,5654,0.533
4380,5548,0.5297
4380,6151,0.5025
4380,4794,0.4884
4380,5359,0.4868
4381,1453,0.3124
4381,8044,0.1772
4381,9569,0.1622
4381,8268,0.162
4381,921,0.1477
4381,950,0.1467
4381,1671,0.1384
4381,3770,0.1344
4381,324,0.1338
4381,2112,0.1311
4382,5557,0.369
4382,9040,0.3624
4382,6159,0.334
4382,5891,0.3134
4382,5164,0.2971
4382,8006,0.2872
4382,6694,0.2756
4382,9314,0.2545
4382,7643,0.245
4382,4923,0.2216
4383,3469,0.1696
4383,5563,0.1328
4383,2873,0.1319
4383,1520,0.1094
4383,4361,0.0991
4383,2854,0.0929
4383,104,0.0927
4383,1659,0.0877
4383,637,0.0849
4383,168,0.0815
4384,3195,0.1523
4384,4178,0.1363
4384,1076,0.134
4384,4563,0.1326
4384,2653,0.1286
4384,61,0.1176
4384,1220,0.1148
4384,1740,0.1136
4384,1009,0.1136
4384,320,0.1128
4385,7209,0.2812
4385,5182,0.237
4385,440,0.1679
4385,3028,0.1654
4385,1081,0.1374
4385,142,0.1232
4385,1798,0.1136
4385,642,0.0965
4385,146,0.0775
4385,7390,0.0736
4386,2116,0.6629
4386,8265,0.2824
4386,5442,0.2518
4386,3241,0.2406
4386,1668,0.2192
4386,4255,0.1644
4386,1728,0.161
4386,3441,0.1583
4386,1472,0.1517
4386,2558,0.1457
4387,5507,0.5011
4387,6539,0.5005
4387,4124,0.4651
4387,3924,0.459
4387,5936,0.4549
4387,4713,0.4445
4387,2657,0.4415
4387,5558,0.4268
4387,3513,0.4257
4387,4789,0.4187
4388,3540,0.3789
4388,1282,0.3563
4388,3828,0.3281
4388,1270,0.3204
4388,1500,0.3158
4388,1703,0.3141
4388,1915,0.3022
4388,1205,0.2965
4388,380,0.2758
4388,430,0.2691
4389,2753,0.5989
4389,5745,0.5742
4389,4035,0.503
4389,8201,0.4577
4389,2744,0.2672
4389,6305,0.218
4389,913,0.1807
4389,7385,0.18
4389,7060,0.172
4389,7677,0.153
4390,3610,0.4724
4390,3567,0.4677
4390,3011,0.4359
4390,4400,0.4062
4390,4360,0.3913
4390,1111,0.3758
4390,5427,0.3598
4390,7678,0.3447
4390,777,0.3194
4390,9511,0.3142
4391,3811,0.1858
4391,1083,0.1729
4391,1102,0.1519
4391,2363,0.1509
4391,7615,0.1494
4391,2379,0.1454
4391,383,0.1386
4391,2229,0.1365
4391,3726,0.1216
4391,238,0.1206
4392,4130,0.4259
4392,1936,0.4104
4392,6322,0.3822
4392,5058,0.3396
4392,8735,0.3327
4392,2089,0.3131
4392,9722,0.2965
4392,704,0.225
4392,476,0.2111
4392,4697,0.2023
4393,8443,0.5649
4393,3411,0.2536
4393,4559,0.2329
4393,2488,0.2321
4393,3617,0.2203
4393,4156,0.2096
4393,2134,0.2062
4393,1276,0.2053
4393,1608,0.2051
4393,202,0.2041
4394,574,0.213
4394,3646,0.1866
4394,5274,0.1863
4394,6021,0.1758
4394,3546,0.1371
4394,3751,0.1318
4394,1441,0.1266
4394,550,0.1143
4394,4013,0.1097
4394,8286,0.1058
4395,6825,0.2621
4395,8823,0.1494
4395,1303,0.1375
4395,4462,0.1269
4395,4894,0.1255
4395,2912,0.1203
4395,6894,0.1188
4395,3669,0.1183
4395,489,0.1139
4395,1079,0.1132
4396,4985,0.6995
4396,3860,0.6917
4396,1869,0.4754
4396,3177,0.2335
4396,2623,0.1871
4396,8031,0.1759
4396,1857,0.1744
4396,1863,0.1709
4396,2783,0.1685
4396,2959,0.158
4397,3026,0.3804
4397,3361,0.3563
4397,3413,0.2319
4397,2560,0.2195
4397,4823,0.2179
4397,2220,0.215
4397,5873,0.2072
4397,5471,0.2038
4397,5424,0.2026
4397,932,0.2005
4398,8736,0.2615
4398,2220,0.2046
4398,2686,0.2016
4398,4059,0.1998
4398,4411,0.1977
4398,1926,0.1958
4398,5779,0.1835
4398,3661,0.1803
4398,4417,0.1783
4398,4699,0.1745
4399,3251,0.1324
4399,3093,0.1258
4399,7000,0.108
4399,1475,0.1061
4399,2033,0.0934
4399,1180,0.0877
4399,5373,0.0874
4399,2292,0.0836
4399,4264,0.0817
4399,2588,0.0801
4400,4360,0.4799
4400,3567,0.4405
4400,3610,0.4365
4400,3011,0.4231
4400,4390,0.4062
4400,3912,0.3916
4400,5427,0.3644
4400,777,0.3285
4400,1111,0.3212
4400,9511,0.3202
4401,4295,0.7533
4401,4595,0.7425
4401,3621,0.6984
4401,4589,0.6776
4401,4928,0.6756
4401,4552,0.5724
4401,4150,0.5514
4401,1712,0.5391
4401,5319,0.5039
4401,5844,0.3884
4402,3865,0.8088
4402,1612,0.5893
4402,3168,0.413
4402,2858,0.3941
4402,2882,0.3902
4402,2528,0.3398
4402,4957,0.3258
4402,7704,0.3046
4402,6761,0.3042
4402,4430,0.2917
4403,5098,0.7791
4403,8442,0.6242
4403,2659,0.2888
4403,3199,0.265
4403,7125,0.2623
4403,2276,0.2499
4403,1470,0.2483
4403,3706,0.2437
4403,4008,0.2329
4403,1673,0.2265
4404,6393,0.1276
4404,247,0.0908
4404,3413,0.0761
4404,1750,0.075
4404,3196,0.0726
4404,3224,0.0687
4404,5610,0.0686
4404,1330,0.0675
4404,260,0.067
4404,573,0.0642
4405,9354,0.4563
4405,4668,0.2284
4405,5971,0.2101
4405,5725,0.1779
4405,392,0.1573
4405,1428,0.1571
4405,8341,0.1455
4405,1194,0.1379
4405,2070,0.1368
4405,7144,0.1311
4406,1594,0.4998
4406,9186,0.4798
4406,7890,0.4453
4406,9171,0.4424
4406,8496,0.3488
4406,4083,0.2082
4406,6979,0.2055
4406,2706,0.2012
4406,5646,0.1705
4406,6313,0.1702
4407,7229,0.1691
4407,1047,0.155
4407,5959,0.1152
4407,3164,0.1053
4407,250,0.0995
4407,2495,0.0977
4407,4541,0.0971
4407,6710,0.0957
4407,4750,0.0906
4407,4831,0.0896
4408,6666,0.7301
4408,2714,0.6315
4408,5689,0.2044
4408,5489,0.1964
4408,2217,0.1899
4408,3121,0.1877
4408,3781,0.1727
4408,9926,0.1709
4408,8749,0.1685
4408,8462,0.1675
4409,5190,0.791
4409,2868,0.7244
4409,1983,0.3129
4409,3040,0.3089
4409,2776,0.2964
4409,3666,0.2914
4409,1169,0.2887
4409,2364,0.2827
4409,812,0.2786
4409,750,0.2772
4410,4229,0.493
4410,3230,0.4927
4410,466,0.172
4410,9055,0.1598
4410,2655,0.1275
4410,8272,0.0774
4410,19,0.0747
4410,9283,0.0724
4410,9821,0.066
4410,4729,0.0657
4411,2414,0.2493
4411,5713,0.2195
4411,990,0.207
4411,4398,0.1977
4411,6463,0.197
4411,4059,0.1885
4411,1415,0.1862
4411,5779,0.1858
4411,2686,0.1735
4411,7873,0.1618
4412,61,0.0692
4412,668,0.0685
4412,143,0.0677
4412,1190,0.0654
4412,208,0.0652
4412,404,0.0648
4412,5363,0.0646
4412,320,0.0645
4412,318,0.0643
4412,610,0.0643
4413,2824,0.104
4413,457,0.1037
4413,982,0.0995
4413,4113,0.0983
4413,417,0.0971
4413,9795,0.0887
4413,7380,0.085
4413,5777,0.0848
4413,7439,0.0826
4413,142,0.0824
4414,1701,0.3912
4414,605,0.1671
4414,1579,0.1571
4414,787,0.1392
4414,1007,0.1299
4414,2206,0.1178
4414,7031,0.0795
4414,9143,0.0758
4414,4099,0.0752
4414,5693,0.0707
4415,2894,0.3048
4415,1828,0.1721
4415,6108,0.1675
4415,5291,0.1585
4415,803,0.153
4415,893,0.1302
4415,810,0.128
4415,2758,0.1214
4415,2537,0.1205
4415,1126,0.1186
4416,2706,0.4847
4416,5646,0.4771
4416,6313,0.4554
4416,6067,0.4496
4416,7159,0.4423
4416,4083,0.4303
4416,8966,0.4184
4416,5862,0.389
4416,9346,0.3643
4416,6979,0.266
4417,1371,0.4055
4417,9878,0.3345
4417,3062,0.1974
4417,1069,0.1867
4417,3069,0.1839
4417,1621,0.1831
4417,4398,0.1783
4417,2444,0.1756
4417,2465,0.1756
4417,6060,0.1749
4418,2897,0.4495
4418,8045,0.3617
4418,5625,0.3467
4418,9514,0.2021
4418,372,0.1722
4418,534,0.1642
4418,344,0.157
4418,101,0.1524
4418,2615,0.1452
4418,943,0.1379
4419,2311,0.164
4419,2326,0.1604
4419,2750,0.1586
4419,5491,0.1499
4419,4567,0.1467
4419,7504,0.1466
4419,2315,0.1338
4419,4112,0.1119
4419,561,0.1053
4419,793,0.1006
4420,8198,0.5666
4420,8422,0.38
4420,5080,0.3388
4420,5969,0.3201
4420,7733,0.2073
4420,8898,0.1908
4420,3507,0.1638
4420,2113,0.1485
4420,1092,0.1413
4420,2401,0.1339
4421,6320,0.4361
4421,1960,0.3944
4421,2344,0.3538
4421,1318,0.3393
4421,5865,0.3001
4421,1444,0.2929
4421,5460,0.2736
4421,8805,0.2561
4421,4960,0.18
4421,1571,0.1241
4422,1802,0.5119
4422,431,0.2578
4422,209,0.2173
4422,488,0.0848
4422,696,0.0765
4422,305,0.0739
4422,243,0.0724
4422,898,0.0719
4422,705,0.0717
4422,72,0.0707
4423,4757,0.8747
4423,3824,0.8491
4423,5340,0.8263
4423,5042,0.8232
4423,5512,0.7933
4423,5825,0.7805
4423,7041,0.7432
4423,6762,0.7273
4423,6923,0.723
4423,7150,0.7196
4424,6918,0.7456
