book_id,title,authors,average_rating,v,weighted
5865,Tales of Ordinary Madness,Charles Bukowski,4.0,163,3.933311457263908
5866,"Before Jamaica Lane (On Dublin Street, #3)",Samantha Young,4.35,270,3.9899450324364665
5867,"The Sword of Shannara Trilogy (Shannara, #1-3)",Terry Brooks,3.94,264,3.8749686910909142
5868,Maybe in Another Life,Taylor Jenkins Reid,3.74,206,3.878393767974181
5869,"Carry On, Warrior: Thoughts on Life Unarmed",Glennon Doyle Melton,4.18,156,3.943438809056804
5870,The Valley of Fear,"Arthur Conan Doyle, David Timson",3.98,226,3.933454654442585
5871,"The Pagan Stone (Sign of Seven, #3)",Nora Roberts,4.14,276,3.92131928898071
5872,A Tale of Two Cities / Great Expectations,Charles Dickens,3.98,214,3.9257098763125637
5873,Principle-Centered Leadership,Stephen R. Covey,4.07,145,3.9203329665303004
5874,"Monster Hunter International (Monster Hunter International, #1)",Larry Correia,4.04,227,3.913605685029921
5875,"The Bitter Kingdom (Fire and Thorns, #3)",Rae Carson,4.23,258,3.971784245666834
5876,"The Teeth of the Tiger (Jack Ryan Universe, #12)",Tom Clancy,3.61,262,3.8713286282622255
5877,"Moreta: Dragonlady of Pern (Pern, #7)",Anne McCaffrey,3.97,278,3.9001695676764774
5878,Frosty the Snowman (Frosty the Snowman),Diane Muldrow,4.34,227,3.9704521285742964
5879,"Preacher, Volume 6: War in the Sun","Garth Ennis, Steve Dillon, Peter Snejbjerg",4.34,227,3.9860849005489998
5880,"The Queen of Attolia (The Queen's Thief, #2)",Megan Whalen Turner,4.23,226,3.9512318001440714
5881,A Single Man,Christopher Isherwood,4.11,148,3.941592471988713
5882,Mortality,Christopher Hitchens,4.12,149,3.946150064351619
5883,"Icefire (The Last Dragon Chronicles, #2)",Chris d'Lacey,3.9,181,3.8835064133861805
5884,Norse Mythology,Neil Gaiman,4.12,203,3.937408574092827
5885,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,Stephen E. Ambrose,4.19,197,3.950931010340962
5886,Honor's Splendour,Julie Garwood,4.22,217,3.9459080230033687
5887,Shut Out,Kody Keplinger,3.76,187,3.858419718088647
5888,"Bad Rep (Bad Rep, #1)",A. Meredith Walters,3.91,199,3.902426796594365
5889,"Valley of Silence (Circle Trilogy, #3)",Nora Roberts,4.2,267,3.966432170622958
5890,"The Prophet of Yonwood (Book of Ember, #3)",Jeanne DuPrau,3.25,280,3.726369431310421
5891,"Hope to Die (Alex Cross, #22)",James Patterson,4.14,187,3.918391926089817
5892,"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5)","Kresley Cole, Gena Showalter",4.23,211,3.9607685477917105
5893,Doll Bones,"Holly Black, Eliza Wheeler",3.7,146,3.8796782632455757
5894,"Red Mist (Kay Scarpetta, #19)",Patricia Cornwell,3.75,245,3.8789148112976974
5895,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",Alan Bradley,4.09,256,3.9355408205407003
5896,"Wild Man (Dream Man, #2)",Kristen Ashley,4.21,287,3.960074477300216
5897,Welcome to Night Vale,"Joseph Fink, Jeffrey Cranor",3.87,164,3.9028619211058597
5898,Sleeping Beauty: a Little Golden Book (Disney Princess),"Michael Teitelbaum, Walt Disney Company",4.32,231,3.98329007336683
5899,"An Offer From a Gentleman (Bridgertons, #3)",Julia Quinn,4.08,195,3.93268180072901
5900,"Dumplin' (Dumplin', #1)",Julie   Murphy,3.87,197,3.9015590507097997
5901,Ancillary Mercy (Imperial Radch #3),Ann Leckie,4.2,201,3.9358700358666527
5902,The Darkest Surrender  (Lords of the Underworld #8),Gena Showalter,4.42,185,3.9805297594247473
5903,Danse Macabre,Stephen King,3.62,429,3.829998931549498
5904,"Seducing Cinderella (Fighting for Love, #1)",Gina L. Maxwell,3.94,220,3.8981770195976626
5905,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",Alexander McCall Smith,4.06,259,3.9294221361374326
5906,The Vagina Monologues,"Eve Ensler, Gloria Steinem",3.86,239,3.9009492570581323
5907,Our Mutual Friend,Charles Dickens,4.07,233,3.927416175293715
5908,A Handful of Dust,Evelyn Waugh,3.92,215,3.9142960514173346
5909,Leota's Garden,Francine Rivers,4.07,153,3.9178109056795973
5910,Not My Daughter,Barbara Delinsky,3.77,179,3.875242610566179
5911,The Book of Illusions,Paul Auster,3.89,195,3.9123226063714154
5912,"To Tame a Highland Warrior (Highlander, #2)",Karen Marie Moning,4.14,231,3.9485703114451978
5913,A Mango-Shaped Space,Wendy Mass,4.22,182,3.943050194922269
5914,Quentins,Maeve Binchy,3.88,236,3.904975838835421
5915,Daniel Deronda,"George Eliot, Edmund White",3.82,206,3.8928206597003587
5916,Here's to Us,Elin Hilderbrand,3.73,221,3.881122729281815
5917,"Chasing Perfect (Fool's Gold, #1)",Susan Mallery,3.89,102,3.889586898964834
5918,The Debutante Divorcee,Plum Sykes,3.46,155,3.840797783676033
5919,Life Application Study Bible: NIV,"Anonymous, Ronald A. Beers, Ronald A. Beers",4.67,139,3.995768423059658
5920,"The Wheel of Darkness (Pendergast, #8)","Douglas Preston, Lincoln Child",3.92,271,3.9017551715996746
5921,"Sleeping Giants (Themis Files, #1)",Sylvain Neuvel,3.84,203,3.8983714888618577
5922,Blackmoore,Julianne Donaldson,4.17,173,3.9264148973195945
5923,The Sandman: Endless Nights,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",4.34,297,4.010436120315852
5924,The First Wives Club,Olivia Goldsmith,3.87,241,3.8982743126311177
5925,The Vanishing Act of Esme Lennox,Maggie O'Farrell,3.82,246,3.8993320343143854
5926,The Night Watch,Sarah Waters,3.67,209,3.8700189163914254
5927,"Mightier Than the Sword (The Clifton Chronicles, #5)",Jeffrey Archer,4.09,184,3.909416756243207
5928,"Blood Canticle (The Vampire Chronicles, #10)",Anne Rice,3.71,292,3.857649446812883
5929,Nature Girl,Carl Hiaasen,3.61,246,3.8523573445576718
5930,Boy's Life,Robert McCammon,4.32,263,3.9711891363837095
5931,Adam Bede,"George Eliot, Joanna Trollope, Hugh Osborne",3.77,218,3.9066132307391888
5932,Sister of My Heart,Chitra Banerjee Divakaruni,3.97,213,3.89838317702046
5933,The Housekeeper and the Professor,"Yōko Ogawa, Stephen Snyder",3.94,225,3.8949813424483084
5934,"H is for Homicide (Kinsey Millhone, #8)",Sue Grafton,3.89,309,3.919705419017396
5935,JPod,Douglas Coupland,3.7,195,3.8825109289192232
5936,The Face,Dean Koontz,3.69,324,3.8540299677874144
5937,The Ascent of Money: A Financial History of the World,Niall Ferguson,3.88,156,3.8977903768185342
5938,Food: A Love Story,Jim Gaffigan,3.69,218,3.8644191379121846
5939,The Impossible Knife of Memory,Laurie Halse Anderson,3.93,205,3.9050150007526216
5940,"Purgatorio (The Divine Comedy, #2)","Dante Alighieri, Robert M. Durling",4.01,235,3.9148005938971293
5941,"Deliver Us from Evil (A. Shaw, #2)",David Baldacci,3.98,265,3.910341991657516
5942,One Last Thing Before I Go,Jonathan Tropper,3.75,255,3.8720945311381647
5943,"By the Time You Read This, I'll Be Dead","Julie Anne Peters, C.J. Bott",3.89,121,3.888125167557525
5944,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,Denise Kiernan,3.66,166,3.866610176441066
5945,"City of Night (Dean Koontz's Frankenstein, #2)","Dean Koontz, Ed Gorman, John Bedford Lloyd",3.97,242,3.925063123491955
5946,"The Quillan Games (Pendragon, #7)",D.J. MacHale,4.19,224,3.9497381475059514
5947,number9dream,David Mitchell,3.92,253,3.9047075145068075
5948,Girlfriend in a Coma,Douglas Coupland,3.61,223,3.839248400586195
5949,"The Green Mile, Part 1: The Two Dead Girls",Stephen King,4.49,313,4.033092667610398
5950,Ella Minnow Pea: A Novel in Letters,Mark Dunn,3.84,249,3.8778543906405987
5951,"Toll the Hounds (The Malazan Book of the Fallen, #8)",Steven Erikson,4.33,248,3.9687861657513177
5952,The Bone Garden ,Tess Gerritsen,4.02,208,3.9210669743878177
5953,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",Dee Lestari,3.83,162,3.878877509157869
5954,A Head Full of Ghosts,Paul Tremblay,3.82,187,3.8993763479431047
5955,Better Than Before: Mastering the Habits of Our Everyday Lives,Gretchen Rubin,3.81,129,3.9147768124513918
5956,"Broken Homes (Peter Grant, #4)",Ben Aaronovitch,4.16,181,3.9371316245813617
5957,"The King's Buccaneer (Krondor's Sons, #2)",Raymond E. Feist,3.99,244,3.907615867824621
5958,Maya's Notebook,"Isabel Allende, Anne McLean",3.8,224,3.886361376160797
5959,"One Crazy Summer (Gaither Sisters, #1)",Rita Williams-Garcia,3.95,166,3.916376201844022
5960,"Dragon Haven (Rain Wild Chronicles, #2)",Robin Hobb,4.06,310,3.9003001278552016
5961,"Right Ho, Jeeves (Jeeves, #6)",P.G. Wodehouse,4.31,229,3.9570121908341784
5962,"If You're Reading This, It's Too Late (Secret, #2)","Pseudonymous Bosch, Gilbert Ford",4.23,144,3.9232932723269704
5963,"Moonrise (Warriors: The New Prophecy, #2)",Erin Hunter,4.31,140,3.939723760162544
5964,The Wednesday Letters,Jason F. Wright,3.61,186,3.8539246728702388
5965,"Betrayals (Strange Angels, #2)","Lili St. Crow, Lilith Saintcrow",4.08,177,3.933999322583517
5966,You've Been Warned,"James Patterson, Howard Roughan",3.52,278,3.8350252215199943
5967,"Chasing Vermeer (Chasing Vermeer, #1)","Blue Balliett, Brett Helquist",3.71,230,3.8648637031430244
5968,The Jesus I Never Knew,Philip Yancey,4.18,158,3.9442705525985264
5969,Turning Angel,Greg Iles,4.11,271,3.9499877906308876
5970,"The Unidentified Redhead (Redhead, #1)",Alice Clayton,4.04,247,3.956153072614452
5971,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future","Dav Pilkey, George Beard, Harold Hutchins",4.13,87,3.907217928306326
5972,A Child's Garden of Verses,"Robert Louis Stevenson, Tasha Tudor",4.3,307,4.015072467251131
5973,The Informers,Bret Easton Ellis,3.39,190,3.828079457449177
5974,"The Queen (The Selection, #0.4)",Kiera Cass,3.93,180,3.8966531504393203
5975,"The Devil Colony (Sigma Force, #7)",James Rollins,4.17,217,3.947339354857659
5976,"The Walking Dead, Vol. 12: Life Among Them","Robert Kirkman, Charlie Adlard",4.34,208,3.978691407147308
5977,"Some Luck (Last Hundred Years: A Family Saga, #1)",Jane Smiley,3.61,258,3.8473317670462404
5978,Pedagogy of the Oppressed,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",4.25,162,3.952631513478811
5979,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4)",Ian Doescher,3.94,127,3.950598394050797
5980,Identity Crisis,"Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon",4.03,201,3.9163232321310417
5981,"Unspoken (The Lynburn Legacy, #1)",Sarah Rees Brennan,3.85,179,3.9031981759307053
5982,"Rama II (Rama, #2)","Arthur C. Clarke, Gentry Lee",3.66,229,3.88321668952147
5983,The Gospel According to Jesus Christ,José Saramago,4.26,169,3.938054754719193
5984,"Who Could That Be at This Hour? (All the Wrong Questions, #1)","Lemony Snicket, Seth",3.83,161,3.8899703873425837
5985,"The Calling (Darkness Rising, #2)",Kelley Armstrong,4.1,230,3.93080711943743
5986,Avatar: The Last Airbender: The Lost Adventures,"Bryan Konietzko, Michael Dante DiMartino, Aaron Ehasz, Alison Wilgus, Amy Kim Ganter, Brian Ralph, Corey Lewis, Dave Roman, Elsa Garagarza, Ethan Spaulding, Frank Pittarese, Gurihiru, J. Torres, Joaquim Dos Santos, Johane Matte, John O'Bryan, Joshua Hamilton, Justin Ridge, Kaite Mattila, May Chan, Rawles Marie Lumumba, Reagan Lodge, Tim Hedrick, Tom McWeeney",4.41,117,3.9533009177080145
5987,Hidden,Catherine McKenzie,3.44,175,3.8512633959585383
5988,Five Little Peppers and How They Grew,Margaret Sidney,4.03,320,3.9476219959625456
5989,"Princess of the Midnight Ball (The Princesses of Westfalin Trilogy, #1)",Jessica Day George,3.92,248,3.8994729962491124
5990,الطنطورية,"Radwa Ashour, رضوى عاشور",4.32,172,3.9803425871053815
5991,Miss Rumphius,Barbara Cooney,4.45,248,4.009393881217257
5992,Ball Four,Jim Bouton,3.99,150,3.931156341082919
5993,"Fables, Vol. 3: Storybook Love","Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",4.15,245,3.977139746399079
5994,Aura,Carlos Fuentes,3.8,122,3.908943623237816
5995,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,Harriet Lerner,4.02,186,3.9168683894771332
5996,A Random Walk Down Wall Street,Burton G. Malkiel,4.05,137,3.913016989708197
5997,Forget You,Jennifer Echols,3.79,195,3.878875358498224
5998,"Wanted (Wanted, #1)",Kelly Elliott,3.98,170,3.9181050733485945
5999,Marathon Man,William Goldman,4.11,287,3.968252763949163
6000,The Apothecary's Daughter,Julie Klassen,3.79,186,3.8605118060035184
6001,"Rock the Heart (Black Falcon, #1)",Michelle A. Valentine,4.01,206,3.9173463756348608
6002,"Bearing an Hourglass (Incarnations of Immortality, #2)",Piers Anthony,3.94,263,3.904674898179594
6003,The Five Chinese Brothers,"Claire Huchet Bishop, Kurt Wiese",4.18,356,3.9859514942020486
6004,"Providence (Providence, #1)",Jamie McGuire,4.0,247,3.9092112944318695
6005,"The Source of Magic (Xanth, #2)",Piers Anthony,3.86,265,3.874363302112093
6006,"Days with Frog and Toad (Frog and Toad, #4)",Arnold Lobel,4.24,201,3.9843750673587257
6007,"Cities of the Plain (The Border Trilogy, #3)",Cormac McCarthy,4.07,230,3.9350615333919077
6008,"Captive Prince (Captive Prince, #1)",C.S. Pacat,3.98,148,3.9144901607638394
6009,"The King of Attolia (The Queen's Thief, #3)",Megan Whalen Turner,4.37,220,3.972446818926378
6010,"Disney after Dark (Kingdom Keepers, #1)","Ridley Pearson, David Frankland",3.91,181,3.879833453715278
6011,What Do You Care What Other People Think?,Richard Feynman,4.28,187,3.972513186968922
6012,Skippy Dies,Paul Murray,3.72,262,3.9073821538810285
6013,"The Honor of the Queen (Honor Harrington, #2)",David Weber,4.21,161,3.9227743834657476
6014,"My Sweet Audrina (Audrina, #1)",V.C. Andrews,3.92,210,3.880182176898948
6015,"The Atlantis World (The Origin Mystery, #3)",A.G. Riddle,3.93,153,3.8893101931617844
6016,"Embrace (The Violet Eden Chapters, #1)",Jessica Shirvington,4.01,200,3.912640209043402
6017,"Unnatural Death (Lord Peter Wimsey, #3)",Dorothy L. Sayers,4.11,205,3.962764224747424
6018,"Angels in America, Part One: Millennium Approaches",Tony Kushner,4.27,201,3.9829271559709025
6019,My Best Friend's Girl,Dorothy Koomson,4.02,114,3.9099260453856193
6020,"Dreaming of You (The Gamblers, #2)",Lisa Kleypas,4.22,209,3.9520746279008185
6021,Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,4.02,250,3.915694106510947
6022,The Complete Poems,John Keats,4.24,206,3.96279108457232
6023,"Almost Heaven (Sequels, #3)",Judith McNaught,4.33,201,3.966276175010937
6024,Three Day Road,Joseph Boyden,4.31,174,3.950836063311384
6025,Red Harvest,Dashiell Hammett,4.0,198,3.913238975943269
6026,"Trust in Me (Wait for You, #1.5)","J. Lynn, Jennifer L. Armentrout",4.27,212,3.9636696692829183
6027,"Naruto, Vol. 11: Impassioned Efforts (Naruto, #11)","Masashi Kishimoto, Frances Wall",4.5,103,3.959025388095229
6028,One Summer,David Baldacci,3.72,205,3.8681998704559355
6029,"Whitney, My Love (Westmoreland, #2)",Judith McNaught,4.19,192,3.934720746587923
6030,Train to Pakistan,Khushwant Singh,3.85,125,3.901491826049649
6031,Jasper Jones,Craig Silvey,4.06,139,3.9108749189286796
6032,The Untethered Soul: The Journey Beyond Yourself,Michael A. Singer,4.27,109,3.9452550070135786
6033,A Brief History of Seven Killings,Marlon James,3.86,218,3.9101890013177485
6034,Hold Still,Nina LaCour,3.99,120,3.9141869418923383
6035,The Prize,Julie Garwood,4.22,218,3.9459467071033454
6036,The Middlesteins,Jami Attenberg,3.42,252,3.8250487192226537
6037,Capital in the Twenty-First Century,"Thomas Piketty, Arthur Goldhammer",4.01,120,3.9326442209817793
6038,Flyboys: A True Story of Courage,James D. Bradley,4.15,166,3.93420283780926
6039,Eloise ,"Kay Thompson, Hilary Knight",4.2,341,4.0015889571699255
6040,"The Screaming Staircase (Lockwood & Co., #1)",Jonathan Stroud,4.19,141,3.939769379052908
6041,Summer House with Swimming Pool,Herman Koch,3.39,201,3.8337922830251268
6042,True History of the Kelly Gang,Peter Carey,3.8,240,3.903131226179404
6043,"Get Shorty (Chili Palmer, #1)",Elmore Leonard,3.95,274,3.9143349243915337
6044,"One Tiny Lie (Ten Tiny Breaths, #2)",K.A. Tucker,4.3,225,3.9718332601882924
6045,The Day of the Locust,"Nathanael West, Alfred Kazin",3.78,234,3.897063763375951
6046,Genius: The Life and Science of Richard Feynman,James Gleick,4.16,161,3.935448654695152
6047,Honolulu,Alan Brennert,4.02,232,3.913911548922047
6048,Full Moon Rising (Riley Jenson Guardian #1),Keri Arthur,3.89,213,3.8976654565008304
6049,Bridge of Sighs,Richard Russo,3.79,270,3.8830705926653843
6050,Winter Solstice,Rosamunde Pilcher,4.15,221,3.9325035899112306
6051,"United We Spy (Gallagher Girls, #6)",Ally Carter,4.44,206,3.9844314221615864
6052,"The Morganville Vampires, Volume 1 (The Morganville Vampires, #1-2)",Rachel Caine,4.36,143,3.9542184542753778
6053,"Raven's Gate (The Gatekeepers, #1)",Anthony Horowitz,3.9,208,3.8893735363700985
6054,Wolf in White Van,John Darnielle,3.72,196,3.8811431232599047
6055,Three Comrades,Erich Maria Remarque,4.48,116,3.958664877376076
6056,"Bloody Valentine (Blue Bloods, #5.5)",Melissa de la Cruz,3.98,193,3.9231175129560962
6057,The Heart of a Woman,Maya Angelou,4.19,211,3.9521435208385016
6058,"Chrzest ognia (Saga o Wiedźminie, #5)",Andrzej Sapkowski,4.36,147,3.9498359681628927
6059,"Alex Cross's Trial (Alex Cross, #15)","James Patterson, Richard DiLallo",3.92,288,3.900849472548258
6060,Sway: The Irresistible Pull of Irrational Behavior,"Ori Brafman, Rom Brafman",3.75,137,3.8803744633284807
6061,King of the Wind: The Story of the Godolphin Arabian,"Marguerite Henry, Wesley Dennis",4.19,250,3.959740809999725
6062,Waking Up: A Guide to Spirituality Without Religion,Sam Harris,3.87,105,3.9030710966642865
6063,"The Call of the Wild, White Fang and Other Stories",Jack London,3.97,313,3.9125542627352887
6064,The Rape of Nanking,Iris Chang,4.08,207,3.9195684282726218
6065,Why Evolution Is True,Jerry A. Coyne,4.15,105,3.9497528052148194
6066,Brokeback Mountain,Annie Proulx,3.93,258,3.905038782272549
6067,"Nobody's Baby But Mine (Chicago Stars, #3)",Susan Elizabeth Phillips,4.06,239,3.9164498559449075
6068,Keep Quiet,Lisa Scottoline,3.76,197,3.881955478503309
6069,Sons of Fortune,Jeffrey Archer,3.83,199,3.87922662259306
6070,The Solitaire Mystery: A Novel About Family and Destiny,"Jostein Gaarder, Sarah Jane Hails",4.16,144,3.9368853587122308
6071,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,4.04,123,3.911315338404517
6072,Rumour Has It,Jill Mansell,3.83,127,3.888638629650889
6073,Dragon Tears,Dean Koontz,3.72,316,3.8719623608518394
6074,Surface Detail (Culture #9),Iain M. Banks,4.22,190,3.960897088624832
6075,"The Mating  (Law of the Lycans, #2)",Nicky Charles,4.02,152,3.9305091049633023
6076,"The Gates of Rome (Emperor, #1)",Conn Iggulden,4.16,173,3.949321865471519
6077,"Rat Queens, Vol. 1: Sass & Sorcery","Kurtis J. Wiebe, Roc Upchurch",4.2,146,3.9580918951538924
6078,"Curtain (Hercule Poirot, #39)",Agatha Christie,4.05,284,3.92721251146801
6079,"Grass for His Pillow (Tales of the Otori, #2)",Lian Hearn,4.01,223,3.9333123926050075
6080,"Swallowing Darkness (Merry Gentry, #7)",Laurell K. Hamilton,4.13,273,3.929413941060075
6081,"The Fixed Trilogy (Fixed, #1-3)",Laurelin Paige,4.35,101,3.9160362760810172
6082,California,Edan Lepucki,3.22,225,3.817417832877398
6083,Guards! Guards!: The Play,"Stephen Briggs, Terry Pratchett",4.35,249,3.9793026520272914
